"date","age_group","deaths_boost_vac_rate_7ma","deaths_full_vac_rate_7ma","deaths_not_full_vac_rate_7ma"
2021-12-23,"60+",0.10,0.07,1.54
2021-12-23,"ALL",0.07,0.02,0.08
2021-12-24,"0-4yrs",0.00,0.00,0.00
2021-12-24,"5-11yrs",0.00,0.00,0.00
2021-12-24,"12-17yrs",0.00,0.00,0.00
2021-12-24,"18-39yrs",0.00,0.00,0.00
2021-12-24,"40-59yrs",0.00,0.00,0.15
2021-12-24,"60+",0.09,0.08,2.00
2021-12-24,"ALL",0.06,0.02,0.12
2021-12-25,"0-4yrs",0.00,0.00,0.00
2021-12-25,"5-11yrs",0.00,0.00,0.00
2021-12-25,"12-17yrs",0.00,0.00,0.00
2021-12-25,"18-39yrs",0.00,0.00,0.00
2021-12-25,"40-59yrs",0.00,0.01,0.15
2021-12-25,"60+",0.09,0.08,2.46
2021-12-25,"ALL",0.06,0.02,0.14
2021-12-26,"0-4yrs",0.00,0.00,0.00
2021-12-26,"5-11yrs",0.00,0.00,0.00
2021-12-26,"12-17yrs",0.00,0.00,0.00
2021-12-26,"18-39yrs",0.00,0.00,0.00
2021-12-26,"40-59yrs",0.00,0.00,0.21
2021-12-26,"60+",0.09,0.07,2.20
2021-12-26,"ALL",0.06,0.02,0.13
2021-12-27,"0-4yrs",0.00,0.00,0.00
2021-12-27,"5-11yrs",0.00,0.00,0.00
2021-12-27,"12-17yrs",0.00,0.00,0.00
2021-12-27,"18-39yrs",0.00,0.00,0.00
2021-12-27,"40-59yrs",0.00,0.00,0.24
2021-12-27,"60+",0.06,0.07,2.30
2021-12-27,"ALL",0.05,0.02,0.14
2021-12-28,"0-4yrs",0.00,0.00,0.00
2021-12-28,"5-11yrs",0.00,0.00,0.00
2021-12-28,"12-17yrs",0.00,0.00,0.00
2021-12-28,"18-39yrs",0.00,0.00,0.00
2021-12-28,"40-59yrs",0.00,0.01,0.24
2021-12-28,"60+",0.06,0.09,2.30
2021-12-28,"ALL",0.04,0.03,0.14
2021-12-29,"0-4yrs",0.00,0.00,0.00
2021-12-29,"5-11yrs",0.00,0.00,0.00
2021-12-29,"12-17yrs",0.00,0.00,0.00
2021-12-29,"18-39yrs",0.00,0.00,0.00
2021-12-29,"40-59yrs",0.00,0.01,0.21
2021-12-29,"60+",0.04,0.10,2.41
2021-12-29,"ALL",0.03,0.03,0.14
2021-12-30,"0-4yrs",0.00,0.00,0.00
2021-12-30,"5-11yrs",0.00,0.00,0.00
2021-12-30,"12-17yrs",0.00,0.00,0.00
2021-12-30,"18-39yrs",0.00,0.00,0.00
2021-12-30,"40-59yrs",0.00,0.01,0.30
2021-12-30,"60+",0.05,0.11,2.60
2021-12-30,"ALL",0.04,0.03,0.16
2021-12-31,"0-4yrs",0.00,0.00,0.00
2021-12-31,"5-11yrs",0.00,0.00,0.00
2021-12-31,"12-17yrs",0.00,0.00,0.00
2021-12-31,"18-39yrs",0.00,0.00,0.02
2021-12-31,"40-59yrs",0.00,0.01,0.21
2021-12-31,"60+",0.03,0.13,2.33
2021-12-31,"ALL",0.02,0.04,0.14
2022-01-01,"0-4yrs",0.00,0.00,0.00
2022-01-01,"5-11yrs",0.00,0.00,0.00
2022-01-01,"12-17yrs",0.00,0.00,0.00
2022-01-01,"18-39yrs",0.00,0.00,0.02
2022-01-01,"40-59yrs",0.00,0.01,0.21
2022-01-01,"60+",0.09,0.18,2.35
2022-01-01,"ALL",0.06,0.05,0.14
2022-01-02,"0-4yrs",0.00,0.00,0.00
2022-01-02,"5-11yrs",0.00,0.00,0.00
2022-01-02,"12-17yrs",0.00,0.00,0.00
2022-01-02,"18-39yrs",0.00,0.00,0.02
2022-01-02,"40-59yrs",0.00,0.01,0.15
2022-01-02,"60+",0.11,0.21,2.54
2022-01-02,"ALL",0.08,0.05,0.14
2022-01-03,"0-4yrs",0.00,0.00,0.00
2022-01-03,"5-11yrs",0.00,0.00,0.00
2022-01-03,"12-17yrs",0.00,0.00,0.00
2022-01-03,"18-39yrs",0.00,0.00,0.04
2022-01-03,"40-59yrs",0.00,0.01,0.18
2022-01-03,"60+",0.15,0.25,2.65
2022-01-03,"ALL",0.11,0.06,0.15
2022-01-04,"0-4yrs",0.00,0.00,0.02
2022-01-04,"5-11yrs",0.00,0.00,0.01
2022-01-04,"12-17yrs",0.00,0.00,0.00
2022-01-04,"18-39yrs",0.00,0.00,0.04
2022-01-04,"40-59yrs",0.03,0.01,0.24
2022-01-04,"60+",0.15,0.27,2.95
2022-01-04,"ALL",0.11,0.07,0.18
2022-01-05,"0-4yrs",0.00,0.00,0.02
2022-01-05,"5-11yrs",0.00,0.00,0.01
2022-01-05,"12-17yrs",0.00,0.00,0.00
2022-01-05,"18-39yrs",0.00,0.00,0.04
2022-01-05,"40-59yrs",0.03,0.01,0.24
2022-01-05,"60+",0.19,0.31,3.25
2022-01-05,"ALL",0.13,0.07,0.20
2022-01-06,"0-4yrs",0.00,0.00,0.02
2022-01-06,"5-11yrs",0.00,0.00,0.01
2022-01-06,"12-17yrs",0.00,0.00,0.00
2022-01-06,"18-39yrs",0.00,0.00,0.06
2022-01-06,"40-59yrs",0.03,0.02,0.18
2022-01-06,"60+",0.24,0.36,3.56
2022-01-06,"ALL",0.16,0.09,0.21
2022-01-07,"0-4yrs",0.00,0.00,0.02
2022-01-07,"5-11yrs",0.00,0.00,0.01
2022-01-07,"12-17yrs",0.00,0.00,0.00
2022-01-07,"18-39yrs",0.00,0.01,0.04
2022-01-07,"40-59yrs",0.03,0.02,0.21
2022-01-07,"60+",0.30,0.41,4.15
2022-01-07,"ALL",0.20,0.10,0.23
2022-01-08,"0-4yrs",0.00,0.00,0.02
2022-01-08,"5-11yrs",0.00,0.00,0.01
2022-01-08,"12-17yrs",0.00,0.00,0.00
2022-01-08,"18-39yrs",0.00,0.01,0.04
2022-01-08,"40-59yrs",0.03,0.02,0.21
2022-01-08,"60+",0.31,0.40,3.88
2022-01-08,"ALL",0.20,0.09,0.22
2022-01-09,"0-4yrs",0.00,0.00,0.02
2022-01-09,"5-11yrs",0.00,0.00,0.01
2022-01-09,"12-17yrs",0.00,0.00,0.00
2022-01-09,"18-39yrs",0.00,0.01,0.04
2022-01-09,"40-59yrs",0.03,0.03,0.21
2022-01-09,"60+",0.37,0.48,4.38
2022-01-09,"ALL",0.23,0.11,0.24
2022-01-10,"0-4yrs",0.00,0.00,0.02
2022-01-10,"5-11yrs",0.00,0.00,0.01
2022-01-10,"12-17yrs",0.00,0.00,0.00
2022-01-10,"18-39yrs",0.00,0.01,0.02
2022-01-10,"40-59yrs",0.03,0.03,0.21
2022-01-10,"60+",0.45,0.51,4.69
2022-01-10,"ALL",0.27,0.12,0.25
2022-01-11,"0-4yrs",0.00,0.00,0.00
2022-01-11,"5-11yrs",0.00,0.00,0.00
2022-01-11,"12-17yrs",0.00,0.00,0.00
2022-01-11,"18-39yrs",0.00,0.01,0.02
2022-01-11,"40-59yrs",0.00,0.03,0.21
2022-01-11,"60+",0.54,0.63,5.69
2022-01-11,"ALL",0.31,0.14,0.28
2022-01-12,"0-4yrs",0.00,0.00,0.00
2022-01-12,"5-11yrs",0.00,0.00,0.00
2022-01-12,"12-17yrs",0.00,0.00,0.00
2022-01-12,"18-39yrs",0.00,0.01,0.02
2022-01-12,"40-59yrs",0.00,0.05,0.21
2022-01-12,"60+",0.63,0.75,6.20
2022-01-12,"ALL",0.36,0.17,0.31
2022-01-13,"0-4yrs",0.00,0.00,0.00
2022-01-13,"5-11yrs",0.00,0.00,0.00
2022-01-13,"12-17yrs",0.00,0.00,0.00
2022-01-13,"18-39yrs",0.00,0.01,0.00
2022-01-13,"40-59yrs",0.01,0.05,0.21
2022-01-13,"60+",0.60,0.78,6.61
2022-01-13,"ALL",0.34,0.17,0.32
2022-01-14,"0-4yrs",0.00,0.00,0.00
2022-01-14,"5-11yrs",0.00,0.00,0.00
2022-01-14,"12-17yrs",0.00,0.00,0.00
2022-01-14,"18-39yrs",0.00,0.00,0.00
2022-01-14,"40-59yrs",0.01,0.04,0.18
2022-01-14,"60+",0.61,0.94,7.04
2022-01-14,"ALL",0.35,0.20,0.33
2022-01-15,"0-4yrs",0.00,0.00,0.00
2022-01-15,"5-11yrs",0.00,0.00,0.00
2022-01-15,"12-17yrs",0.00,0.00,0.00
2022-01-15,"18-39yrs",0.00,0.00,0.00
2022-01-15,"40-59yrs",0.01,0.05,0.21
2022-01-15,"60+",0.63,1.08,7.65
2022-01-15,"ALL",0.35,0.23,0.36
2022-01-16,"0-4yrs",0.00,0.00,0.00
2022-01-16,"5-11yrs",0.00,0.00,0.00
2022-01-16,"12-17yrs",0.00,0.00,0.00
2022-01-16,"18-39yrs",0.00,0.00,0.00
2022-01-16,"40-59yrs",0.01,0.05,0.30
2022-01-16,"60+",0.62,1.23,8.77
2022-01-16,"ALL",0.35,0.25,0.42
2022-01-17,"0-4yrs",0.00,0.00,0.00
2022-01-17,"5-11yrs",0.00,0.00,0.00
2022-01-17,"12-17yrs",0.00,0.00,0.00
2022-01-17,"18-39yrs",0.00,0.00,0.00
2022-01-17,"40-59yrs",0.01,0.05,0.30
2022-01-17,"60+",0.61,1.31,10.20
2022-01-17,"ALL",0.33,0.27,0.49
2022-01-18,"0-4yrs",0.00,0.00,0.00
2022-01-18,"5-11yrs",0.00,0.00,0.00
2022-01-18,"12-17yrs",0.00,0.00,0.00
2022-01-18,"18-39yrs",0.00,0.00,0.00
2022-01-18,"40-59yrs",0.01,0.05,0.27
2022-01-18,"60+",0.63,1.33,10.14
2022-01-18,"ALL",0.34,0.27,0.48
2022-01-19,"0-4yrs",0.00,0.00,0.00
2022-01-19,"5-11yrs",0.00,0.00,0.00
2022-01-19,"12-17yrs",0.00,0.00,0.00
2022-01-19,"18-39yrs",0.00,0.00,0.00
2022-01-19,"40-59yrs",0.01,0.04,0.30
2022-01-19,"60+",0.63,1.31,10.88
2022-01-19,"ALL",0.33,0.26,0.51
2022-01-20,"0-4yrs",0.00,0.00,0.00
2022-01-20,"5-11yrs",0.00,0.00,0.00
2022-01-20,"12-17yrs",0.00,0.00,0.00
2022-01-20,"18-39yrs",0.00,0.00,0.02
2022-01-20,"40-59yrs",0.01,0.05,0.30
2022-01-20,"60+",0.65,1.35,12.03
2022-01-20,"ALL",0.34,0.27,0.57
2022-01-21,"0-4yrs",0.00,0.00,0.00
2022-01-21,"5-11yrs",0.00,0.00,0.00
2022-01-21,"12-17yrs",0.00,0.00,0.00
2022-01-21,"18-39yrs",0.00,0.00,0.02
2022-01-21,"40-59yrs",0.02,0.06,0.36
2022-01-21,"60+",0.68,1.43,12.17
2022-01-21,"ALL",0.35,0.28,0.58
2022-01-22,"0-4yrs",0.00,0.00,0.00
2022-01-22,"5-11yrs",0.00,0.00,0.00
2022-01-22,"12-17yrs",0.00,0.00,0.00
2022-01-22,"18-39yrs",0.00,0.01,0.02
2022-01-22,"40-59yrs",0.03,0.06,0.36
2022-01-22,"60+",0.71,1.47,13.23
2022-01-22,"ALL",0.37,0.29,0.63
2022-01-23,"0-4yrs",0.00,0.00,0.00
2022-01-23,"5-11yrs",0.00,0.00,0.00
2022-01-23,"12-17yrs",0.00,0.00,0.00
2022-01-23,"18-39yrs",0.00,0.01,0.02
2022-01-23,"40-59yrs",0.03,0.08,0.30
2022-01-23,"60+",0.77,1.61,13.80
2022-01-23,"ALL",0.39,0.31,0.64
2022-01-24,"0-4yrs",0.00,0.00,0.00
2022-01-24,"5-11yrs",0.00,0.00,0.00
2022-01-24,"12-17yrs",0.00,0.00,0.00
2022-01-24,"18-39yrs",0.00,0.01,0.02
2022-01-24,"40-59yrs",0.04,0.10,0.30
2022-01-24,"60+",0.81,1.71,14.69
2022-01-24,"ALL",0.41,0.33,0.68
2022-01-25,"0-4yrs",0.00,0.00,0.00
2022-01-25,"5-11yrs",0.00,0.00,0.00
2022-01-25,"12-17yrs",0.00,0.00,0.00
2022-01-25,"18-39yrs",0.00,0.01,0.02
2022-01-25,"40-59yrs",0.04,0.10,0.34
2022-01-25,"60+",0.77,1.74,14.63
2022-01-25,"ALL",0.39,0.33,0.68
2022-01-26,"0-4yrs",0.00,0.00,0.00
2022-01-26,"5-11yrs",0.00,0.00,0.00
2022-01-26,"12-17yrs",0.00,0.00,0.00
2022-01-26,"18-39yrs",0.00,0.01,0.04
2022-01-26,"40-59yrs",0.05,0.11,0.40
2022-01-26,"60+",0.75,1.84,15.42
2022-01-26,"ALL",0.37,0.35,0.72
2022-01-27,"0-4yrs",0.00,0.00,0.00
2022-01-27,"5-11yrs",0.00,0.00,0.00
2022-01-27,"12-17yrs",0.00,0.00,0.00
2022-01-27,"18-39yrs",0.00,0.01,0.04
2022-01-27,"40-59yrs",0.06,0.12,0.43
2022-01-27,"60+",0.79,1.97,14.75
2022-01-27,"ALL",0.39,0.37,0.70
2022-01-28,"0-4yrs",0.00,0.00,0.00
2022-01-28,"5-11yrs",0.00,0.00,0.00
2022-01-28,"12-17yrs",0.00,0.00,0.00
2022-01-28,"18-39yrs",0.00,0.01,0.06
2022-01-28,"40-59yrs",0.05,0.12,0.40
2022-01-28,"60+",0.77,1.91,14.58
2022-01-28,"ALL",0.38,0.35,0.69
2022-01-29,"0-4yrs",0.00,0.00,0.00
2022-01-29,"5-11yrs",0.00,0.00,0.00
2022-01-29,"12-17yrs",0.00,0.00,0.00
2022-01-29,"18-39yrs",0.00,0.01,0.06
2022-01-29,"40-59yrs",0.04,0.10,0.40
2022-01-29,"60+",0.75,1.86,14.64
2022-01-29,"ALL",0.36,0.34,0.69
2022-01-30,"0-4yrs",0.00,0.00,0.00
2022-01-30,"5-11yrs",0.00,0.00,0.00
2022-01-30,"12-17yrs",0.00,0.00,0.00
2022-01-30,"18-39yrs",0.00,0.01,0.06
2022-01-30,"40-59yrs",0.04,0.09,0.37
2022-01-30,"60+",0.69,1.81,13.86
2022-01-30,"ALL",0.33,0.32,0.65
2022-01-31,"0-4yrs",0.00,0.00,0.00
2022-01-31,"5-11yrs",0.00,0.00,0.00
2022-01-31,"12-17yrs",0.00,0.00,0.00
2022-01-31,"18-39yrs",0.00,0.01,0.10
2022-01-31,"40-59yrs",0.03,0.08,0.43
2022-01-31,"60+",0.63,1.76,12.99
2022-01-31,"ALL",0.30,0.30,0.63
2022-02-01,"0-4yrs",0.00,0.00,0.00
2022-02-01,"5-11yrs",0.00,0.00,0.00
2022-02-01,"12-17yrs",0.00,0.00,0.00
2022-02-01,"18-39yrs",0.00,0.01,0.12
2022-02-01,"40-59yrs",0.04,0.08,0.46
2022-02-01,"60+",0.61,1.73,13.68
2022-02-01,"ALL",0.29,0.30,0.67
2022-02-02,"0-4yrs",0.00,0.00,0.00
2022-02-02,"5-11yrs",0.00,0.00,0.00
2022-02-02,"12-17yrs",0.00,0.00,0.00
2022-02-02,"18-39yrs",0.00,0.01,0.10
2022-02-02,"40-59yrs",0.03,0.08,0.40
2022-02-02,"60+",0.59,1.62,12.58
2022-02-02,"ALL",0.28,0.28,0.61
2022-02-03,"0-4yrs",0.00,0.00,0.00
2022-02-03,"5-11yrs",0.00,0.00,0.00
2022-02-03,"12-17yrs",0.00,0.00,0.00
2022-02-03,"18-39yrs",0.00,0.01,0.08
2022-02-03,"40-59yrs",0.02,0.06,0.40
2022-02-03,"60+",0.53,1.66,12.29
2022-02-03,"ALL",0.24,0.27,0.59
2022-02-04,"0-4yrs",0.00,0.00,0.00
2022-02-04,"5-11yrs",0.00,0.00,0.00
2022-02-04,"12-17yrs",0.00,0.00,0.00
2022-02-04,"18-39yrs",0.00,0.01,0.08
2022-02-04,"40-59yrs",0.02,0.06,0.40
2022-02-04,"60+",0.53,1.59,12.88
2022-02-04,"ALL",0.24,0.26,0.61
2022-02-05,"0-4yrs",0.00,0.00,0.00
2022-02-05,"5-11yrs",0.00,0.00,0.00
2022-02-05,"12-17yrs",0.00,0.00,0.00
2022-02-05,"18-39yrs",0.00,0.01,0.08
2022-02-05,"40-59yrs",0.02,0.07,0.40
2022-02-05,"60+",0.54,1.60,12.50
2022-02-05,"ALL",0.25,0.26,0.60
2022-02-06,"0-4yrs",0.00,0.00,0.00
2022-02-06,"5-11yrs",0.00,0.00,0.00
2022-02-06,"12-17yrs",0.00,0.00,0.00
2022-02-06,"18-39yrs",0.00,0.01,0.10
2022-02-06,"40-59yrs",0.01,0.08,0.40
2022-02-06,"60+",0.55,1.35,12.77
2022-02-06,"ALL",0.25,0.22,0.61
2022-02-07,"0-4yrs",0.00,0.00,0.00
2022-02-07,"5-11yrs",0.00,0.00,0.00
2022-02-07,"12-17yrs",0.00,0.00,0.00
2022-02-07,"18-39yrs",0.00,0.01,0.06
2022-02-07,"40-59yrs",0.01,0.06,0.31
2022-02-07,"60+",0.53,1.36,11.30
2022-02-07,"ALL",0.24,0.22,0.53
2022-02-08,"0-4yrs",0.00,0.00,0.00
2022-02-08,"5-11yrs",0.00,0.00,0.00
2022-02-08,"12-17yrs",0.00,0.00,0.00
2022-02-08,"18-39yrs",0.00,0.01,0.04
2022-02-08,"40-59yrs",0.01,0.05,0.28
2022-02-08,"60+",0.51,1.30,10.48
2022-02-08,"ALL",0.23,0.20,0.49
2022-02-09,"0-4yrs",0.00,0.00,0.00
2022-02-09,"5-11yrs",0.00,0.00,0.00
2022-02-09,"12-17yrs",0.00,0.00,0.00
2022-02-09,"18-39yrs",0.00,0.01,0.08
2022-02-09,"40-59yrs",0.01,0.08,0.25
2022-02-09,"60+",0.46,1.38,9.64
2022-02-09,"ALL",0.20,0.22,0.46
2022-02-10,"0-4yrs",0.00,0.00,0.00
2022-02-10,"5-11yrs",0.00,0.00,0.00
2022-02-10,"12-17yrs",0.00,0.00,0.00
2022-02-10,"18-39yrs",0.00,0.01,0.08
2022-02-10,"40-59yrs",0.01,0.08,0.22
2022-02-10,"60+",0.47,1.15,9.57
2022-02-10,"ALL",0.21,0.19,0.45
2022-02-11,"0-4yrs",0.00,0.00,0.02
2022-02-11,"5-11yrs",0.00,0.00,0.00
2022-02-11,"12-17yrs",0.00,0.00,0.00
2022-02-11,"18-39yrs",0.00,0.00,0.06
2022-02-11,"40-59yrs",0.01,0.07,0.19
2022-02-11,"60+",0.43,1.12,8.50
2022-02-11,"ALL",0.19,0.17,0.40
2022-02-12,"0-4yrs",0.00,0.00,0.02
2022-02-12,"5-11yrs",0.00,0.00,0.00
2022-02-12,"12-17yrs",0.00,0.00,0.00
2022-02-12,"18-39yrs",0.00,0.00,0.06
2022-02-12,"40-59yrs",0.02,0.06,0.19
2022-02-12,"60+",0.35,1.16,7.43
2022-02-12,"ALL",0.16,0.17,0.36
2022-02-13,"0-4yrs",0.00,0.00,0.02
2022-02-13,"5-11yrs",0.00,0.00,0.00
2022-02-13,"12-17yrs",0.00,0.00,0.09
2022-02-13,"18-39yrs",0.00,0.00,0.06
2022-02-13,"40-59yrs",0.02,0.04,0.19
2022-02-13,"60+",0.32,1.20,6.24
2022-02-13,"ALL",0.15,0.17,0.31
2022-02-14,"0-4yrs",0.00,0.00,0.02
2022-02-14,"5-11yrs",0.00,0.00,0.00
2022-02-14,"12-17yrs",0.00,0.00,0.09
2022-02-14,"18-39yrs",0.00,0.00,0.06
2022-02-14,"40-59yrs",0.02,0.04,0.16
2022-02-14,"60+",0.30,1.14,6.38
2022-02-14,"ALL",0.13,0.16,0.31
2022-02-15,"0-4yrs",0.00,0.00,0.02
2022-02-15,"5-11yrs",0.00,0.00,0.00
2022-02-15,"12-17yrs",0.00,0.00,0.09
2022-02-15,"18-39yrs",0.00,0.00,0.06
2022-02-15,"40-59yrs",0.01,0.05,0.16
2022-02-15,"60+",0.27,1.11,6.19
2022-02-15,"ALL",0.12,0.16,0.30
2022-02-16,"0-4yrs",0.00,0.00,0.02
2022-02-16,"5-11yrs",0.00,0.00,0.00
2022-02-16,"12-17yrs",0.00,0.00,0.09
2022-02-16,"18-39yrs",0.00,0.00,0.02
2022-02-16,"40-59yrs",0.01,0.01,0.19
2022-02-16,"60+",0.28,0.95,6.10
2022-02-16,"ALL",0.12,0.13,0.30
2022-02-17,"0-4yrs",0.00,0.00,0.02
2022-02-17,"5-11yrs",0.00,0.00,0.00
2022-02-17,"12-17yrs",0.00,0.00,0.09
2022-02-17,"18-39yrs",0.00,0.00,0.02
2022-02-17,"40-59yrs",0.02,0.02,0.19
2022-02-17,"60+",0.24,1.00,5.68
2022-02-17,"ALL",0.11,0.14,0.28
2022-02-18,"0-4yrs",0.00,0.00,0.00
2022-02-18,"5-11yrs",0.00,0.00,0.00
2022-02-18,"12-17yrs",0.00,0.00,0.09
2022-02-18,"18-39yrs",0.00,0.00,0.02
2022-02-18,"40-59yrs",0.02,0.02,0.19
2022-02-18,"60+",0.25,0.93,5.59
2022-02-18,"ALL",0.11,0.13,0.27
2022-02-19,"0-4yrs",0.00,0.00,0.02
2022-02-19,"5-11yrs",0.00,0.00,0.00
2022-02-19,"12-17yrs",0.00,0.00,0.09
2022-02-19,"18-39yrs",0.00,0.00,0.02
2022-02-19,"40-59yrs",0.01,0.03,0.19
2022-02-19,"60+",0.25,0.93,5.84
2022-02-19,"ALL",0.11,0.13,0.28
2022-02-20,"0-4yrs",0.00,0.00,0.02
2022-02-20,"5-11yrs",0.00,0.00,0.00
2022-02-20,"12-17yrs",0.00,0.00,0.00
2022-02-20,"18-39yrs",0.00,0.00,0.00
2022-02-20,"40-59yrs",0.01,0.04,0.19
2022-02-20,"60+",0.22,0.94,5.99
2022-02-20,"ALL",0.10,0.13,0.28
2022-02-21,"0-4yrs",0.00,0.00,0.02
2022-02-21,"5-11yrs",0.00,0.00,0.00
2022-02-21,"12-17yrs",0.00,0.00,0.00
2022-02-21,"18-39yrs",0.00,0.00,0.00
2022-02-21,"40-59yrs",0.01,0.05,0.22
2022-02-21,"60+",0.23,0.91,5.55
2022-02-21,"ALL",0.10,0.13,0.27
2022-02-22,"0-4yrs",0.00,0.00,0.02
2022-02-22,"5-11yrs",0.00,0.00,0.00
2022-02-22,"12-17yrs",0.00,0.00,0.00
2022-02-22,"18-39yrs",0.00,0.00,0.00
2022-02-22,"40-59yrs",0.01,0.05,0.22
2022-02-22,"60+",0.24,0.89,5.23
2022-02-22,"ALL",0.11,0.13,0.25
2022-02-23,"0-4yrs",0.00,0.00,0.02
2022-02-23,"5-11yrs",0.00,0.00,0.00
2022-02-23,"12-17yrs",0.00,0.00,0.00
2022-02-23,"18-39yrs",0.01,0.00,0.00
2022-02-23,"40-59yrs",0.01,0.07,0.19
2022-02-23,"60+",0.24,0.90,5.25
2022-02-23,"ALL",0.11,0.13,0.25
2022-02-24,"0-4yrs",0.00,0.00,0.02
2022-02-24,"5-11yrs",0.00,0.00,0.00
2022-02-24,"12-17yrs",0.00,0.00,0.00
2022-02-24,"18-39yrs",0.01,0.00,0.00
2022-02-24,"40-59yrs",0.01,0.06,0.16
2022-02-24,"60+",0.23,0.77,5.04
2022-02-24,"ALL",0.10,0.12,0.24
2022-02-25,"0-4yrs",0.00,0.00,0.02
2022-02-25,"5-11yrs",0.00,0.00,0.00
2022-02-25,"12-17yrs",0.00,0.00,0.00
2022-02-25,"18-39yrs",0.01,0.00,0.00
2022-02-25,"40-59yrs",0.01,0.06,0.16
2022-02-25,"60+",0.22,0.73,4.95
2022-02-25,"ALL",0.10,0.11,0.23
2022-02-26,"0-4yrs",0.00,0.00,0.00
2022-02-26,"5-11yrs",0.00,0.00,0.00
2022-02-26,"12-17yrs",0.00,0.00,0.00
2022-02-26,"18-39yrs",0.01,0.00,0.00
2022-02-26,"40-59yrs",0.01,0.05,0.16
2022-02-26,"60+",0.21,0.49,4.14
2022-02-26,"ALL",0.09,0.08,0.19
2022-02-27,"0-4yrs",0.00,0.00,0.00
2022-02-27,"5-11yrs",0.00,0.00,0.00
2022-02-27,"12-17yrs",0.00,0.00,0.00
2022-02-27,"18-39yrs",0.01,0.00,0.00
2022-02-27,"40-59yrs",0.01,0.04,0.13
2022-02-27,"60+",0.21,0.40,3.57
2022-02-27,"ALL",0.09,0.06,0.17
2022-02-28,"0-4yrs",0.00,0.00,0.02
2022-02-28,"5-11yrs",0.00,0.00,0.00
2022-02-28,"12-17yrs",0.00,0.00,0.00
2022-02-28,"18-39yrs",0.01,0.00,0.00
2022-02-28,"40-59yrs",0.01,0.03,0.09
2022-02-28,"60+",0.18,0.34,3.47
2022-02-28,"ALL",0.08,0.05,0.16
2022-03-01,"0-4yrs",0.00,0.00,0.02
2022-03-01,"5-11yrs",0.00,0.00,0.00
2022-03-01,"12-17yrs",0.00,0.00,0.00
2022-03-01,"18-39yrs",0.01,0.00,0.00
2022-03-01,"40-59yrs",0.01,0.02,0.10
2022-03-01,"60+",0.15,0.32,3.13
2022-03-01,"ALL",0.07,0.05,0.15
2022-03-02,"0-4yrs",0.00,0.00,0.02
2022-03-02,"5-11yrs",0.00,0.00,0.00
2022-03-02,"12-17yrs",0.00,0.00,0.00
2022-03-02,"18-39yrs",0.00,0.00,0.00
2022-03-02,"40-59yrs",0.01,0.00,0.10
2022-03-02,"60+",0.13,0.40,3.04
2022-03-02,"ALL",0.06,0.05,0.14
2022-03-03,"0-4yrs",0.00,0.00,0.02
2022-03-03,"5-11yrs",0.00,0.00,0.00
2022-03-03,"12-17yrs",0.00,0.00,0.00
2022-03-03,"18-39yrs",0.00,0.00,0.02
2022-03-03,"40-59yrs",0.01,0.00,0.16
2022-03-03,"60+",0.14,0.40,2.93
2022-03-03,"ALL",0.06,0.05,0.15
2022-03-04,"0-4yrs",0.00,0.00,0.02
2022-03-04,"5-11yrs",0.00,0.00,0.00
2022-03-04,"12-17yrs",0.00,0.00,0.00
2022-03-04,"18-39yrs",0.00,0.00,0.02
2022-03-04,"40-59yrs",0.01,0.02,0.16
2022-03-04,"60+",0.13,0.45,2.58
2022-03-04,"ALL",0.05,0.06,0.14
2022-03-05,"0-4yrs",0.00,0.00,0.02
2022-03-05,"5-11yrs",0.00,0.00,0.00
2022-03-05,"12-17yrs",0.00,0.00,0.00
2022-03-05,"18-39yrs",0.00,0.00,0.02
2022-03-05,"40-59yrs",0.01,0.02,0.13
2022-03-05,"60+",0.15,0.45,2.46
2022-03-05,"ALL",0.06,0.06,0.13
2022-03-06,"0-4yrs",0.00,0.00,0.02
2022-03-06,"5-11yrs",0.00,0.00,0.00
2022-03-06,"12-17yrs",0.00,0.00,0.00
2022-03-06,"18-39yrs",0.00,0.00,0.02
2022-03-06,"40-59yrs",0.00,0.03,0.13
2022-03-06,"60+",0.15,0.45,2.34
2022-03-06,"ALL",0.06,0.06,0.12
2022-03-07,"0-4yrs",0.00,0.00,0.00
2022-03-07,"5-11yrs",0.00,0.00,0.00
2022-03-07,"12-17yrs",0.00,0.00,0.00
2022-03-07,"18-39yrs",0.00,0.00,0.02
2022-03-07,"40-59yrs",0.00,0.03,0.13
2022-03-07,"60+",0.16,0.50,2.61
2022-03-07,"ALL",0.06,0.07,0.13
2022-03-08,"0-4yrs",0.00,0.00,0.00
2022-03-08,"5-11yrs",0.00,0.00,0.00
2022-03-08,"12-17yrs",0.00,0.00,0.00
2022-03-08,"18-39yrs",0.00,0.00,0.02
2022-03-08,"40-59yrs",0.00,0.05,0.10
2022-03-08,"60+",0.17,0.43,2.37
2022-03-08,"ALL",0.07,0.06,0.11
2022-03-09,"0-4yrs",0.00,0.00,0.00
2022-03-09,"5-11yrs",0.00,0.00,0.00
2022-03-09,"12-17yrs",0.00,0.00,0.00
2022-03-09,"18-39yrs",0.00,0.01,0.02
2022-03-09,"40-59yrs",0.00,0.05,0.10
2022-03-09,"60+",0.17,0.31,2.26
2022-03-09,"ALL",0.07,0.05,0.11
2022-03-10,"0-4yrs",0.00,0.00,0.00
2022-03-10,"5-11yrs",0.00,0.00,0.00
